index,slack,requirement,datapath_delay,logic_levels,startpoint,endpoint,path_group
802,2.005,15.000,12.668,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][25]/D,
803,2.006,15.000,12.930,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[12].mem_reg[12][6]/D,
804,2.008,15.000,12.905,9,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[10].mem_reg[10][17]/D,
805,2.008,15.000,12.972,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][11]/D,
806,2.009,15.000,12.917,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][0]/D,
807,2.011,15.000,13.013,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[29].mem_reg[29][3]/D,
808,2.014,15.000,12.926,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/mult_operand_c_ex_o_reg[8]/D,
809,2.015,15.000,12.856,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][16]/D,
810,2.016,15.000,12.897,9,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[7].mem_reg[7][17]/D,
811,2.018,15.000,12.893,9,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[11].mem_reg[11][17]/D,
812,2.019,15.000,12.962,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][4]/D,
813,2.019,15.000,12.916,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/mult_operand_c_ex_o_reg[1]/D,
814,2.022,15.000,12.910,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[5].mem_reg[5][4]/D,
815,2.024,15.000,13.076,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][39]/D,
816,2.024,15.000,12.891,9,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[26].mem_reg[26][17]/D,
817,2.025,15.000,12.910,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][4]/D,
818,2.026,15.000,12.908,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/alu_operand_a_ex_o_reg[15]/D,
819,2.029,15.000,12.851,10,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][20]/D,
820,2.030,15.000,12.839,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[11].mem_reg[11][16]/D,
821,2.031,15.000,12.947,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[13].mem_reg[13][5]/D,
822,2.031,15.000,12.899,16,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[4]/C,core_i/core_i/ex_stage_i/regfile_wdata_alu_wb_reg[9]/D,
823,2.032,15.000,12.838,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[8].mem_reg[8][16]/D,
824,2.035,15.000,12.948,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[11].mem_reg[11][11]/D,
825,2.037,15.000,12.942,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[5].mem_reg[5][11]/D,
826,2.037,15.000,12.989,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[9].mem_reg[9][11]/D,
827,2.038,15.000,12.834,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[26].mem_reg[26][16]/D,
828,2.038,15.000,12.937,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[6].mem_reg[6][1]/D,
829,2.040,15.000,12.875,9,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][17]/D,
830,2.040,15.000,12.893,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/alu_operand_b_ex_o_reg[14]/D,
831,2.043,15.000,12.930,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[11].mem_reg[11][5]/D,
832,2.046,15.000,12.882,10,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][20]/D,
833,2.046,15.000,12.615,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][5]/D,
834,2.047,15.000,12.830,10,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][20]/D,
835,2.049,15.000,12.930,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][11]/D,
836,2.049,15.000,12.825,10,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][20]/D,
837,2.050,15.000,12.967,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[12].mem_reg[12][1]/D,
838,2.052,15.000,12.885,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][8]/D,
839,2.053,15.000,12.882,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][8]/D,
840,2.054,15.000,12.924,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][11]/D,
841,2.058,15.000,12.923,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][3]/D,
842,2.058,15.000,12.588,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][26]/D,
843,2.059,15.000,12.866,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][0]/D,
844,2.060,15.000,12.921,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[27].mem_reg[27][9]/D,
845,2.061,15.000,12.918,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][11]/D,
846,2.062,15.000,12.923,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][3]/D,
847,2.063,15.000,12.806,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][16]/D,
848,2.063,15.000,12.681,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mtvec_mode_q_reg[0]/D,
849,2.064,15.000,12.854,9,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[28].mem_reg[28][17]/D,
850,2.065,15.000,12.959,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[10].mem_reg[10][11]/D,
851,2.066,15.000,12.869,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[7].mem_reg[7][8]/D,
852,2.067,15.000,12.802,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][16]/D,
853,2.071,15.000,12.808,10,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][20]/D,
854,2.072,15.000,12.798,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[28].mem_reg[28][16]/D,
855,2.072,15.000,12.947,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[21].mem_reg[21][5]/D,
856,2.072,15.000,12.863,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][4]/D,
857,2.073,15.000,12.644,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][4]/D,
858,2.073,15.000,12.950,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][11]/D,
859,2.074,15.000,12.851,10,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][20]/D,
860,2.074,15.000,12.864,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[28].mem_reg[28][8]/D,
861,2.077,15.000,12.902,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[21].mem_reg[21][11]/D,
862,2.077,15.000,12.903,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[16].mem_reg[16][4]/D,
863,2.078,15.000,12.790,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[27].mem_reg[27][16]/D,
864,2.079,15.000,12.792,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][16]/D,
865,2.080,15.000,12.857,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[27].mem_reg[27][8]/D,
866,2.080,15.000,12.901,18,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[4]/C,core_i/core_i/ex_stage_i/regfile_wdata_alu_wb_reg[6]/D,
867,2.081,15.000,12.858,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[6].mem_reg[6][2]/D,
868,2.083,15.000,12.872,9,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[14].mem_reg[14][17]/D,
869,2.083,15.000,12.786,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[5].mem_reg[5][16]/D,
870,2.084,15.000,12.889,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][5]/D,
871,2.084,15.000,12.786,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[20].mem_reg[20][16]/D,
872,2.084,15.000,12.887,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[26].mem_reg[26][8]/D,
873,2.085,15.000,12.852,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[16].mem_reg[16][8]/D,
874,2.086,15.000,12.892,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][5]/D,
875,2.087,15.000,12.844,16,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[4]/C,core_i/core_i/ex_stage_i/regfile_wdata_alu_wb_reg[7]/D,
876,2.088,15.000,12.847,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][8]/D,
877,2.088,15.000,12.932,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[6].mem_reg[6][5]/D,
878,2.089,15.000,13.010,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][35]/D,
879,2.091,15.000,12.883,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[10].mem_reg[10][5]/D,
880,2.091,15.000,12.848,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[31].mem_reg[31][8]/D,
881,2.092,15.000,12.779,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[13].mem_reg[13][16]/D,
882,2.093,15.000,12.848,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[5].mem_reg[5][8]/D,
883,2.094,15.000,12.888,16,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[4]/C,core_i/core_i/ex_stage_i/regfile_wdata_alu_wb_reg[18]/D,
884,2.094,15.000,12.776,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[16].mem_reg[16][16]/D,
885,2.094,15.000,13.005,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[0].gen_implemented.mhpmcounter_q_reg[0][48]/D,
886,2.097,15.000,12.837,18,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[4]/C,core_i/core_i/ex_stage_i/regfile_wdata_alu_wb_reg[17]/D,
887,2.097,15.000,12.838,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[20].mem_reg[20][6]/D,
888,2.097,15.000,12.772,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[30].mem_reg[30][16]/D,
889,2.100,15.000,12.602,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[3].gen_implemented.mhpmcounter_q_reg[3][2]/D,
890,2.101,15.000,12.767,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[7].mem_reg[7][16]/D,
891,2.103,15.000,12.834,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][6]/D,
892,2.103,15.000,12.912,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[14].mem_reg[14][5]/D,
893,2.103,15.000,12.869,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][15]/D,
894,2.104,15.000,12.815,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][16]/D,
895,2.104,15.000,12.877,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][9]/D,
896,2.106,15.000,12.823,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][4]/D,
897,2.106,15.000,12.826,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[10]/D,
898,2.106,15.000,12.832,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[10].mem_reg[10][6]/D,
899,2.107,15.000,12.913,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[20].mem_reg[20][5]/D,
900,2.107,15.000,12.873,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[20].mem_reg[20][11]/D,
901,2.108,15.000,12.823,16,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[4]/C,core_i/core_i/ex_stage_i/regfile_wdata_alu_wb_reg[11]/D,
902,2.108,15.000,12.868,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[23].mem_reg[23][5]/D,
903,2.110,15.000,12.867,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[27].mem_reg[27][5]/D,
904,2.111,15.000,12.864,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][5]/D,
905,2.111,15.000,12.820,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[25].mem_reg[25][4]/D,
906,2.113,15.000,12.818,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][4]/D,
907,2.114,15.000,12.821,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[5]/D,
908,2.114,15.000,12.817,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[30].mem_reg[30][4]/D,
909,2.114,15.000,12.822,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[23].mem_reg[23][6]/D,
910,2.115,15.000,12.822,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[19].mem_reg[19][6]/D,
911,2.115,15.000,12.794,9,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][17]/D,
912,2.118,15.000,12.751,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[3].mem_reg[3][16]/D,
913,2.119,15.000,12.816,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][2]/D,
914,2.119,15.000,12.815,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][2]/D,
915,2.119,15.000,12.863,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[7].mem_reg[7][9]/D,
916,2.119,15.000,12.815,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[20].mem_reg[20][2]/D,
917,2.119,15.000,12.580,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/mcause_q_reg[2]/D,
918,2.119,15.000,12.814,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[27].mem_reg[27][4]/D,
919,2.120,15.000,12.822,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[5].mem_reg[5][2]/D,
920,2.121,15.000,12.820,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][6]/D,
921,2.123,15.000,12.810,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[26].mem_reg[26][4]/D,
922,2.125,15.000,12.522,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][12]/D,
923,2.127,15.000,12.809,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[22].mem_reg[22][6]/D,
924,2.127,15.000,12.852,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][5]/D,
925,2.129,15.000,12.785,9,core_i/core_i/id_stage_i/mult_operator_ex_o_reg[2]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[30].mem_reg[30][17]/D,
926,2.130,15.000,12.804,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[17].mem_reg[17][6]/D,
927,2.132,15.000,12.846,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[31].mem_reg[31][11]/D,
928,2.133,15.000,12.849,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[6].mem_reg[6][4]/D,
929,2.133,15.000,12.799,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[16].mem_reg[16][6]/D,
930,2.133,15.000,12.843,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[26].mem_reg[26][11]/D,
931,2.134,15.000,12.803,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[18].mem_reg[18][2]/D,
932,2.134,15.000,12.800,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[16].mem_reg[16][2]/D,
933,2.135,15.000,12.802,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][6]/D,
934,2.138,15.000,12.844,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[13].mem_reg[13][3]/D,
935,2.139,15.000,12.845,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[6].mem_reg[6][9]/D,
936,2.139,15.000,12.794,18,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[4]/C,core_i/core_i/ex_stage_i/regfile_wdata_alu_wb_reg[14]/D,
937,2.141,15.000,12.783,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[15].mem_reg[15][0]/D,
938,2.142,15.000,12.792,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[21].mem_reg[21][6]/D,
939,2.142,15.000,12.774,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[14].mem_reg[14][16]/D,
940,2.142,15.000,12.832,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[9].mem_reg[9][8]/D,
941,2.143,15.000,12.831,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[12].mem_reg[12][15]/D,
942,2.144,15.000,12.829,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[2].mem_reg[2][1]/D,
943,2.144,15.000,12.839,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[24].mem_reg[24][3]/D,
944,2.146,15.000,12.874,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[1].mem_reg[1][5]/D,
945,2.146,15.000,12.790,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[14].mem_reg[14][6]/D,
946,2.146,15.000,12.789,16,core_i/core_i/id_stage_i/alu_operator_ex_o_reg[4]/C,core_i/core_i/ex_stage_i/regfile_wdata_alu_wb_reg[24]/D,
947,2.150,15.000,12.825,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[10].mem_reg[10][8]/D,
948,2.151,15.000,12.835,10,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[4].mem_reg[4][9]/D,
949,2.151,15.000,12.721,7,core_i/core_i/ex_stage_i/mult_i/FSM_sequential_mulh_CS_reg[1]/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[6].mem_reg[6][16]/D,
950,2.151,15.000,12.783,9,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[7].mem_reg[7][12]/D,
951,2.152,15.000,12.948,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/cs_registers_i/gen_mhpmcounter[2].gen_implemented.mhpmcounter_q_reg[2][48]/D,
952,2.152,15.000,12.780,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/alu_operand_c_ex_o_reg[1]/D,
953,2.152,15.000,12.819,11,core_i/core_i/id_stage_i/csr_access_ex_o_reg/C,core_i/core_i/id_stage_i/register_file_i/gen_rf[20].mem_reg[20][8]/D,
